日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/10/4,台南市,安南區,四草里,學校,1,0,0,0,0,0,0,0,0,0,0,0,120.1271727,23.0146755
105/10/4,台南市,安南區,佃東里,住宅,52,3,6,24,30,0,3,3,6,2,10,4,120.1849082,23.0724268
105/10/5,台南市,安南區,原佃里,機關,55,0,6,85,91,0,0,0,0,0,0,0,120.1964522,23.0538947
105/10/5,台南市,安南區,顯宮里,學校,1,0,0,2,2,0,0,0,0,0,0,0,120.144496,23.0432907
105/10/5,台南市,安南區,公塭里,學校,1,0,0,5,5,0,0,0,0,0,0,0,120.1632603,23.0702508
105/10/5,台南市,安南區,公塭里,學校,1,0,0,1,1,0,0,0,0,0,0,0,120.1632603,23.0702508
105/10/5,台南市,安南區,大安里,住宅,50,1,12,8,20,0,1,1,2,1,5,2,120.1950093,23.0313733
105/10/5,台南市,安南區,鹽田里,公園,3,0,0,20,20,0,0,0,0,0,0,0,120.1436317,23.0327587
105/10/6,台南市,安南區,安西里,住宅,51,1,9,20,29,0,2,2,4,1,7,3,120.2094381,23.0310345
105/10/6,台南市,安南區,梅花里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1978952,23.038824
105/10/7,台南市,安南區,幸福里,住宅,51,1,4,11,15,0,1,1,2,1,7,3,120.1899588,23.0210189
105/10/3,台南市,安平區,華平里,空地,5,1,0,8,8,0,1,1,20,4,13,4,120.1740847,22.9948005
105/10/3,台南市,安平區,華平里,空地,16,0,0,8,8,0,0,0,0,0,0,0,120.1740847,22.9948005
105/10/3,台南市,安平區,建平里,住宅,50,2,1,25,26,0,2,2,4,1,8,3,120.1834651,22.9935103
105/10/4,台南市,安平區,港仔里,住宅,50,2,8,18,26,1,1,2,4,1,8,3,120.1643428,22.999187
105/10/4,台南市,安平區,海頭里,住宅,51,1,0,8,8,0,1,1,2,1,13,4,120.1625386,23.0025857
105/10/4,台南市,安平區,金城里,機關,50,1,210,1,211,45,0,45,90,7,21,6,120.1488264,22.9953785
105/10/5,台南市,安平區,平通里,空地,22,1,0,11,11,0,1,1,5,2,9,3,120.1690334,22.9938422
105/10/5,台南市,安平區,建平里,機關,50,0,0,3,3,0,0,0,0,0,0,0,120.1834651,22.9935103
105/10/5,台南市,安平區,港仔里,其他,50,0,0,6,6,0,0,0,0,0,0,0,120.1643428,22.999187
105/10/5,台南市,安平區,金城里,其他,50,2,0,10,10,0,3,3,6,2,30,7,120.1488264,22.9953785
105/10/5,台南市,安平區,建平里,機關,50,1,1,2,3,0,1,1,2,1,33,8,120.1834651,22.9935103
105/10/6,台南市,安平區,平通里,空地,20,2,1,10,11,0,3,3,15,3,27,6,120.1690334,22.9938422
105/10/6,台南市,安平區,億載里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.1603737,22.9902803
105/10/7,台南市,安平區,平通里,空地,21,1,0,8,8,0,1,1,5,2,13,4,120.1690334,22.9938422
105/10/7,台南市,安平區,平安里,住宅,51,2,9,11,20,0,2,2,4,1,10,4,120.1726415,22.9991307
105/10/3,台南市,仁德區,仁愛里,住宅,115,12,33,24,57,8,4,12,10,3,21,6,120.2209801,22.9534423
105/10/5,台南市,仁德區,保安里,機關,1,0,0,30,30,0,0,0,0,0,0,0,120.2310784,22.9231415
105/10/3,台南市,歸仁區,七甲里,住宅,50,3,0,62,62,0,8,8,16,3,13,4,120.2830007,22.9820507
105/10/3,台南市,歸仁區,媽廟里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,120.295978,22.9994507
105/10/5,台南市,歸仁區,八甲里,住宅,50,4,0,15,15,0,6,6,12,3,40,8,120.2988617,22.9746957
105/10/3,台南市,關廟區,新埔里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.330578,22.9733975
105/10/3,台南市,關廟區,新光里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3521983,22.9836025
105/10/3,台南市,永康區,神洲里,住宅,50,2,8,29,37,1,1,2,4,1,5,2,120.2408154,23.0046566
105/10/3,台南市,永康區,復華里,學校,1,0,5,9,14,0,0,0,0,0,0,0,120.2440609,23.0103511
105/10/3,台南市,永康區,三合里,住宅,50,3,2,16,18,0,3,3,6,2,17,5,120.2390123,23.010739
105/10/5,台南市,永康區,中興里,住宅,50,2,2,7,9,0,3,3,6,2,33,8,120.2382911,23.0061926
105/10/5,台南市,永康區,尚頂里,住宅,50,2,6,5,11,2,0,2,4,1,18,5,120.225308,23.0263645
105/10/5,台南市,永康區,二王里,學校,1,1,7,0,7,5,0,5,500,9,71,9,120.2469457,23.0177985
105/10/5,台南市,永康區,成功里,住宅,50,1,5,8,13,0,1,1,2,1,8,3,120.2379305,23.0032483
105/10/5,台南市,永康區,大橋里,學校,1,0,3,3,6,0,0,0,0,0,0,0,120.2296358,23.0187454
105/10/4,台南市,永康區,永康里,住宅,50,7,1,29,30,0,7,7,14,3,23,6,120.2584844,23.0234285
105/10/4,台南市,永康區,正強里,學校,1,1,4,11,15,0,2,2,200,9,13,4,120.251994,23.0294884
105/10/4,台南市,永康區,二王里,住宅,50,3,8,14,22,0,5,5,10,3,23,6,120.2469457,23.0177985
105/10/4,台南市,永康區,永康里,學校,1,1,1,17,18,0,2,2,200,9,11,4,120.2584844,23.0234285
105/10/6,台南市,永康區,王行里,住宅,75,1,8,8,16,0,2,2,3,1,13,4,120.2772325,23.042301
105/10/6,台南市,永康區,西勢里,住宅,75,6,1,31,32,0,11,11,15,3,34,8,120.2772325,23.0154649
105/10/7,台南市,永康區,王行里,學校,1,1,4,10,14,0,1,1,100,8,7,3,120.2772325,23.042301
105/10/7,台南市,永康區,東灣里,學校,1,0,2,5,7,0,0,0,0,0,0,0,120.270022,22.9995352
105/10/7,台南市,永康區,二王里,住宅,50,4,2,6,8,0,6,6,12,3,75,9,120.2469457,23.0177985
105/10/7,台南市,永康區,五王里,住宅,6,0,4,0,4,0,0,0,0,0,0,0,120.2346848,23.0116465
105/10/2,台南市,安定區,中沙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2079953,23.072953
105/10/6,台南市,楠西區,灣丘里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.5336665,23.1729731
105/10/8,台南市,楠西區,照興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4760853,23.1959665
105/10/7,台南市,麻豆區,埤頭里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2267506,23.1911574
105/10/7,台南市,麻豆區,磚井里,住宅,62,2,4,28,32,0,2,2,3,1,6,3,120.2541575,23.1652456
105/10/7,台南市,麻豆區,興農里,住宅,51,2,8,14,22,0,2,2,4,1,9,3,120.2404548,23.176859
105/10/7,台南市,西港區,新復里,地區,52,0,1,9,10,0,0,0,0,0,0,0,120.1849082,23.0992799
105/10/3,台南市,將軍區,西華里,住宅,54,0,5,4,9,0,0,0,0,0,0,0,120.1546002,23.1982988
105/10/3,台南市,將軍區,嘉昌里,住宅,50,1,0,28,28,0,1,1,2,1,4,2,120.1502699,23.2139815
105/10/4,台南市,北門區,北門里,空地,1,0,0,3,3,0,0,0,0,0,0,0,120.125729,23.2661521
105/10/4,台南市,北門區,永華里,其他,1,0,0,10,10,0,0,0,0,0,0,0,120.1098472,23.2600928
105/10/5,台南市,北門區,錦湖里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1647036,23.2941931
105/10/5,台南市,北門區,玉港里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.144496,23.2689137
105/10/1,台南市,北門區,仁里里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.1372782,23.2449178
105/10/4,台南市,鹽水區,竹埔里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2368486,23.270893
105/10/4,台南市,鹽水區,下林里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.241176,23.2605835
105/10/4,台南市,鹽水區,岸內里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2714642,23.3279664
105/10/14,台南市,東區,東聖里,住宅,54,1,5,8,13,0,1,1,2,1,8,3,120.2346848,22.9861443
105/10/9,台南市,東區,中西里,住宅,51,0,7,4,11,0,0,0,0,0,0,0,120.2202587,22.9905086
105/10/11,台南市,東區,後甲里,學校,26,2,2,10,12,0,2,2,8,2,17,5,120.2382911,22.9927707
105/10/11,台南市,東區,龍山里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2217014,22.9834946
105/10/11,台南市,東區,裕聖里,住宅,50,2,4,16,20,0,3,3,6,2,15,5,120.2469457,22.9802195
105/10/12,台南市,東區,德光里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2202587,22.981112
105/10/12,台南市,東區,關聖里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2418972,22.985975
105/10/12,台南市,東區,大智里,住宅,50,2,2,10,12,0,2,2,4,1,17,5,120.2332423,22.962286
105/10/12,台南市,東區,崇誨里,住宅,50,1,4,7,11,0,2,2,4,1,18,5,120.2256687,22.989711
105/10/13,台南市,東區,自強里,住宅,50,3,7,9,16,0,3,3,6,2,19,5,120.2332423,22.9824198
105/10/13,台南市,東區,大德里,住宅,50,2,4,8,12,0,2,2,4,1,17,5,120.2148485,22.9778817
105/10/13,台南市,東區,東門里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.2144878,22.9890322
105/10/13,台南市,東區,南聖里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2462245,22.9890944
105/10/13,台南市,東區,龍山里,機關,21,0,1,1,2,0,0,0,0,0,0,0,120.2217014,22.9834946
105/10/13,台南市,東區,復興里,學校,59,1,0,10,10,0,1,1,2,1,10,4,120.2375698,22.9815131
105/10/13,台南市,東區,崇學里,學校,20,0,0,3,3,0,0,0,0,0,0,0,120.2231441,22.9778231
105/10/13,台南市,東區,龍山里,學校,22,0,0,2,2,0,0,0,0,0,0,0,120.2217014,22.9834946
105/10/13,台南市,東區,圍下里,公園,50,1,0,13,13,0,2,2,4,1,15,5,120.2148485,22.9919771
105/10/13,台南市,東區,大學里,機關,36,0,2,5,7,0,0,0,0,0,0,0,120.2209801,22.9963981
105/10/13,台南市,東區,崇德里,市場,124,1,7,1,8,0,1,1,1,1,13,4,120.2260293,22.9745344
105/10/14,台南市,東區,東安里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.2213407,22.9872616
105/10/14,台南市,東區,大智里,住宅,51,0,3,9,12,0,0,0,0,0,0,0,120.2332423,22.962286
105/10/14,台南市,東區,富強里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.2317997,22.9867487
105/10/14,台南市,東區,裕農里,住宅,50,1,4,10,14,0,2,2,4,1,14,4,120.2289146,22.9886954
105/10/14,台南市,東區,新東里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,120.2249474,22.9865063
105/10/11,台南市,南區,海南里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2254453,23.0268774
105/10/11,台南市,南區,白雪里,住宅,50,3,0,20,20,0,3,3,6,2,15,5,120.1885158,22.9676143
105/10/11,台南市,南區,省躬里,學校,50,2,4,6,10,0,2,2,4,1,20,5,120.1863512,22.9338276
105/10/12,台南市,南區,同安里,住宅,50,9,0,27,27,0,11,11,22,4,41,9,120.1892373,22.9224836
105/10/12,台南市,南區,鯤鯓里,住宅,50,11,1,43,44,1,15,16,32,4,36,8,120.1733631,22.9566809
105/10/12,台南市,南區,明亮里,住宅,104,3,0,15,15,0,4,4,4,1,27,6,120.1928448,22.9693947
105/10/12,台南市,南區,彰南里,住宅,50,5,0,20,20,0,7,7,14,3,35,8,120.1791357,22.9715887
105/10/13,台南市,南區,竹溪里,機關,50,1,3,20,23,0,1,1,2,1,4,2,120.2065525,22.9779397
105/10/13,台南市,南區,彰南里,機關,14,0,2,8,10,0,0,0,0,0,0,0,120.1791357,22.9715887
105/10/13,台南市,南區,省躬里,機關,1,1,2,9,11,0,1,1,100,8,9,3,120.1863512,22.9338276
105/10/13,台南市,南區,日新里,住宅,1,1,11,13,24,2,0,2,200,9,8,3,120.1899588,22.974026
105/10/13,台南市,南區,大恩里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2079953,22.9548154
105/10/14,台南市,南區,光明里,住宅,15,0,2,28,30,0,0,0,0,0,0,0,120.1870727,22.971944
105/10/14,台南市,南區,建南里,住宅,54,1,0,12,12,0,1,1,2,1,8,3,120.1964522,22.9572284
105/10/14,台南市,南區,白雪里,住宅,50,3,1,10,11,1,2,3,6,2,27,6,120.1885158,22.9676143
105/10/14,台南市,南區,廣州里,住宅,50,2,4,7,11,0,2,2,4,1,18,5,120.1928448,22.9841637
105/10/11,台南市,北區,玉皇里,住宅,50,5,12,23,35,1,7,8,16,3,23,6,120.2069132,22.9996798
105/10/7,台南市,北區,大仁里,其他,20,0,9,8,17,0,0,0,0,0,0,0,120.2148485,23.0074149
105/10/12,台南市,北區,元寶里,住宅,50,1,8,17,25,0,1,1,2,1,4,2,120.224226,23.0114904
105/10/12,台南市,北區,光武里,住宅,50,3,6,32,38,0,4,4,8,2,11,4,120.2162913,23.0124822
105/10/12,台南市,北區,東興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2260293,23.0013807
105/10/12,台南市,北區,三德里,住宅,50,1,4,29,33,0,4,4,8,2,12,4,120.2047489,23.000133
105/10/13,台南市,北區,小康里,住宅,50,5,13,16,29,1,4,5,10,3,17,5,120.2173733,23.0152758
105/10/13,台南市,北區,長榮里,住宅,50,2,5,19,24,0,2,2,4,1,8,3,120.2191767,23.0091928
105/10/13,台南市,北區,公園里,住宅,50,4,5,6,11,0,4,4,8,2,36,8,120.2101595,23.0006781
105/10/13,台南市,北區,成德里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.2036668,23.0134491
105/10/13,台南市,北區,力行里,其他,29,0,3,18,21,0,0,0,0,0,0,0,120.2292752,23.0084185
105/10/13,台南市,北區,小康里,其他,1,0,0,17,17,0,0,0,0,0,0,0,120.2173733,23.0152758
105/10/14,台南市,北區,興北里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2116023,23.0057457
105/10/14,台南市,北區,興北里,學校,20,0,0,3,3,0,0,0,0,0,0,0,120.2116023,23.0057457
105/10/14,台南市,北區,重興里,住宅,50,0,9,4,13,0,0,0,0,0,0,0,120.2260293,23.0040653
105/10/14,台南市,北區,大港里,住宅,50,4,11,6,17,1,3,4,8,2,24,6,120.1827435,23.0104452
105/10/11,台南市,中西區,永華里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,120.2043882,22.9911465
105/10/13,台南市,中西區,民權里,其他,10,1,32,56,88,0,1,1,10,3,1,1,120.1957308,22.9969861
105/10/13,台南市,中西區,進學里,機關,56,0,19,7,26,0,0,0,0,0,0,0,120.2015025,22.9877228
105/10/13,台南市,中西區,西湖里,公園,50,1,0,3,3,0,1,1,2,1,33,8,120.1834651,23.0015666
105/10/13,台南市,中西區,郡西里,市場,35,0,27,1,28,0,0,0,0,0,0,0,120.1939271,22.9889722
105/10/14,台南市,中西區,民生里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1917626,22.989425
105/10/14,台南市,中西區,三民里,住宅,50,0,22,5,27,0,0,0,0,0,0,0,120.2058311,22.994872
105/10/14,台南市,中西區,赤嵌里,其他,1,0,3,0,3,0,0,0,0,0,0,0,120.2072739,22.9972549
105/10/14,台南市,中西區,大涼里,住宅,50,3,8,12,20,0,5,5,10,3,25,6,120.1892373,22.9923029
105/10/14,台南市,中西區,西湖里,住宅,50,0,27,2,29,0,0,0,0,0,0,0,120.1834651,23.0015666
105/10/12,台南市,安南區,海西里,住宅,50,4,3,22,25,2,10,12,24,4,48,9,120.1791357,23.0306699
105/10/13,台南市,安南區,梅花里,住宅,51,0,4,12,16,0,0,0,0,0,0,0,120.1978952,23.038824
105/10/13,台南市,安南區,鳳凰里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2000596,23.0417267
105/10/13,台南市,安南區,安和里,其他,21,0,0,6,6,0,0,0,0,0,0,0,120.218816,23.0310818
105/10/14,台南市,安南區,頂安里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,120.2043882,23.0394768
105/10/14,台南市,安南區,安慶里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2094381,23.0390892
105/10/11,台南市,安平區,平通里,空地,24,0,0,14,14,0,0,0,0,0,0,0,120.1690334,22.9938422
105/10/11,台南市,安平區,海頭里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,120.1625386,23.0025857
105/10/12,台南市,安平區,文平里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.1805789,22.9860574
105/10/12,台南市,安平區,平通里,空地,20,2,0,10,10,0,3,3,15,3,30,7,120.1690334,22.9938422
105/10/13,台南市,安平區,建平里,機關,117,1,17,5,22,1,0,1,1,1,5,2,120.1834651,22.9935103
105/10/13,台南市,安平區,金城里,機關,50,0,1,40,41,0,0,0,0,0,0,0,120.1488264,22.9953785
105/10/13,台南市,安平區,石門里,住宅,51,0,2,4,6,0,0,0,0,0,0,0,120.1654252,23.0006394
105/10/13,台南市,安平區,平通里,空地,24,0,0,14,14,0,0,0,0,0,0,0,120.1690334,22.9938422
105/10/13,台南市,安平區,育平里,機關,34,0,6,9,15,0,0,0,0,0,0,0,120.1661469,22.989074
105/10/14,台南市,安平區,金城里,住宅,50,0,2,19,21,0,0,0,0,0,0,0,120.1488264,22.9953785
105/10/14,台南市,安平區,億載里,其他,1,0,0,4,4,0,0,0,0,0,0,0,120.1603737,22.9902803
105/10/14,台南市,安平區,平通里,空地,18,1,0,16,16,0,1,1,6,2,6,3,120.1690334,22.9938422
105/10/14,台南市,安平區,金城里,機關,50,1,39,3,42,0,3,3,6,2,7,3,120.1488264,22.9953785
105/10/13,台南市,歸仁區,歸仁里,機關,86,0,32,13,45,0,0,0,0,0,0,0,120.3103958,22.9669072
105/10/15,台南市,歸仁區,六甲里,住宅,51,1,0,7,7,0,1,1,1,1,14,4,120.2801166,22.9477691
105/10/3,台南市,關廟區,新埔里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.330578,22.9733975
105/10/3,台南市,關廟區,新光里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3521983,22.9836025
105/10/12,台南市,關廟區,新埔里,住宅,58,0,0,2,2,0,0,0,0,0,0,0,120.330578,22.9733975
105/10/12,台南市,關廟區,北花里,住宅,71,3,0,31,31,0,3,3,4,1,10,4,120.3464333,22.968722
105/10/13,台南市,關廟區,東勢里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,120.3421093,22.9521957
105/10/11,台南市,永康區,尚頂里,住宅,50,1,15,4,19,0,1,1,2,1,5,2,120.225308,23.0263645
105/10/11,台南市,永康區,勝利里,住宅,50,5,3,17,20,0,9,9,18,3,45,9,120.232521,23.004718
105/10/11,台南市,永康區,大灣里,學校,1,1,10,18,28,1,6,7,700,9,25,6,120.2707431,23.0067641
105/10/12,台南市,永康區,東橋里,學校,1,1,6,9,15,0,1,1,100,8,7,3,120.241176,23.0243778
105/10/12,台南市,永康區,鹽洲里,學校,1,1,0,15,15,0,4,4,400,9,27,6,120.2353445,23.0436141
105/10/12,台南市,永康區,復國里,住宅,50,10,0,22,22,0,17,17,34,4,77,9,120.2473063,23.0059794
105/10/12,台南市,永康區,西勢里,空地,1,1,4,7,11,1,2,3,300,9,27,6,120.2772325,23.0154649
105/10/13,台南市,永康區,永康里,住宅,100,3,3,40,43,2,1,3,3,1,7,3,120.2584844,23.0234285
105/10/13,台南市,永康區,中華里,學校,1,0,3,2,5,0,0,0,0,0,0,0,120.2375698,23.0003039
105/10/13,台南市,永康區,勝利里,學校,50,0,1,1,2,0,0,0,0,0,0,0,120.232521,23.004718
105/10/14,台南市,永康區,大橋里,學校,1,1,6,19,25,0,1,1,100,8,4,2,120.2296358,23.0187454
105/10/14,台南市,永康區,復華里,住宅,75,5,14,18,32,0,5,5,7,2,16,5,120.2440609,23.0103511
105/10/14,台南市,永康區,大灣里,住宅,75,1,5,7,12,0,1,1,1,1,8,3,120.2707431,23.0067641
105/10/11,台南市,安定區,港尾里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2368486,23.1044738
105/10/13,台南市,安定區,管寮里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.2195374,23.1081147
105/10/12,台南市,山上區,新莊里,住宅,60,1,0,9,9,0,2,2,3,1,22,6,120.3579632,23.0896707
105/10/11,台南市,麻豆區,大山里,住宅,51,1,2,29,31,0,2,2,3,1,6,3,120.2195374,23.1940208
105/10/11,台南市,麻豆區,總榮里,住宅,71,0,6,11,17,0,0,0,0,0,0,0,120.270022,23.1766577
105/10/12,台南市,麻豆區,謝安里,住宅,81,1,10,21,31,0,3,3,3,1,9,4,120.2483881,23.1396224
105/10/12,台南市,麻豆區,龍泉里,住宅,60,2,14,10,24,0,2,2,3,1,8,3,120.2599266,23.1747635
105/10/11,台南市,六甲區,水林里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3464333,23.2423046
105/10/13,台南市,六甲區,甲東里,地區,68,0,0,10,10,0,0,0,0,0,0,0,120.3637277,23.2279056
105/10/4,台南市,大內區,頭社里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3839017,23.151224
105/10/6,台南市,大內區,環湖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4300017,23.1736117
105/10/11,台南市,大內區,曲溪里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3925467,23.1145349
105/10/12,台南市,大內區,二溪里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4184782,23.122445
105/10/13,台南市,大內區,內江里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3637277,23.1099075
105/10/14,台南市,大內區,內郭里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3723741,23.121487
105/10/5,台南市,佳里區,忠仁里,住宅,105,0,0,6,6,0,0,0,0,0,0,0,120.1856297,23.1588751
105/10/12,台南市,佳里區,民安里,住宅,60,1,0,13,13,0,1,1,2,1,8,3,120.1906803,23.1678819
105/10/12,台南市,西港區,竹林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1849082,23.1207622
105/10/15,台南市,西港區,檨林里,住宅,50,1,0,25,25,0,1,1,2,1,4,2,120.2310784,23.1325315
105/10/3,台南市,七股區,龍山里,住宅,51,0,0,20,20,0,0,0,0,0,0,0,120.0954076,23.1260996
105/10/8,台南市,七股區,頂山里,住宅,50,0,0,33,33,0,0,0,0,0,0,0,120.1156226,23.178284
105/10/12,台南市,七股區,城內里,住宅,53,0,0,25,25,0,0,0,0,0,0,0,120.1329474,23.1746469
105/10/13,台南市,七股區,後港里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,120.1459395,23.1840048
105/10/11,台南市,北門區,雙春里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1300601,23.3122462
105/10/8,台南市,白河區,永安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4083944,23.3457502
105/10/13,台南市,白河區,大竹里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.4040725,23.3640976
105/10/13,台南市,白河區,大林里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.4559258,23.3369326
105/10/13,台南市,白河區,外角里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4264007,23.350615
105/10/13,台南市,白河區,崁頭里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.427121,23.3270086
105/10/17,台南市,東區,虎尾里,住宅,54,1,2,5,7,0,1,1,2,1,14,4,120.2361273,22.9791309
105/10/19,台南市,東區,文聖里,住宅,53,0,3,5,8,0,0,0,0,0,0,0,120.2447821,22.9840282
105/10/17,台南市,東區,東智里,住宅,75,1,4,10,14,0,1,1,1,1,7,3,120.2267506,22.9629737
105/10/17,台南市,東區,和平里,住宅,77,4,1,15,16,0,5,5,6,2,31,7,120.2354061,22.9745842
105/10/18,台南市,東區,成大里,學校,75,2,25,0,25,2,0,2,3,1,8,3,120.2152092,22.9976069
105/10/18,台南市,東區,大福里,住宅,50,1,7,12,19,0,1,1,2,1,5,2,120.2159306,22.9739636
105/10/18,台南市,東區,東聖里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.2346848,22.9861443
105/10/19,台南市,東區,仁和里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,120.2357667,22.9701464
105/10/19,台南市,東區,東明里,住宅,50,1,15,8,23,0,3,3,6,2,13,4,120.227472,22.9916823
105/10/19,台南市,東區,裕農里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.2289146,22.9886954
105/10/19,台南市,東區,衛國里,住宅,50,1,5,9,14,0,1,1,2,1,7,3,120.2245867,22.9882597
105/10/19,台南市,東區,龍山里,機關,2,0,0,6,6,0,0,0,0,0,0,0,120.2217014,22.9834946
105/10/19,台南市,東區,莊敬里,其他,8,0,0,15,15,0,0,0,0,0,0,0,120.232521,22.9966645
105/10/19,台南市,東區,大福里,住宅,16,0,0,8,8,0,0,0,0,0,0,0,120.2159306,22.9739636
105/10/19,台南市,東區,泉南里,其他,8,0,14,4,18,0,0,0,0,0,0,0,120.2159306,22.9847029
105/10/20,台南市,東區,崇明里,住宅,79,6,5,15,20,0,7,7,9,2,35,8,120.2195374,22.9685104
105/10/20,台南市,東區,崇明里,學校,2,0,4,2,6,0,0,0,0,0,0,0,120.2195374,22.9685104
105/10/20,台南市,東區,大學里,住宅,50,1,3,12,15,0,1,1,2,1,7,3,120.2209801,22.9963981
105/10/20,台南市,東區,大學里,住宅,50,7,5,20,25,0,10,10,20,4,40,8,120.2209801,22.9963981
105/10/20,台南市,東區,崇德里,市場,1,0,12,4,16,0,0,0,0,0,0,0,120.2260293,22.9745344
105/10/21,台南市,東區,後甲里,其他,50,4,6,7,13,2,2,4,8,2,31,7,120.2382911,22.9927707
105/10/21,台南市,東區,成大里,住宅,51,0,4,5,9,0,0,0,0,0,0,0,120.2152092,22.9976069
105/10/21,台南市,東區,富裕里,住宅,51,1,2,4,6,0,1,1,2,1,17,5,120.227472,22.9849708
105/10/21,台南市,東區,小東里,住宅,75,0,3,21,24,0,0,0,0,0,0,0,120.227472,22.9970514
105/10/21,台南市,東區,莊敬里,住宅,75,3,9,18,27,0,3,3,4,1,11,4,120.232521,22.9966645
105/10/24,台南市,東區,忠孝里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,120.218816,22.9773869
105/10/17,台南市,南區,荔宅里,住宅,53,2,11,4,15,0,2,2,4,1,13,4,120.1986166,22.9749009
105/10/17,台南市,南區,文華里,住宅,50,2,12,1,13,1,1,2,4,1,15,5,120.1899588,22.98611
105/10/18,台南市,南區,新興里,住宅,50,1,9,2,11,0,1,1,2,1,9,3,120.19537,22.9799434
105/10/18,台南市,南區,彰南里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1791357,22.9715887
105/10/19,台南市,南區,光明里,住宅,50,1,0,6,6,0,1,1,2,1,17,5,120.1870727,22.971944
105/10/19,台南市,南區,大忠里,住宅,50,1,6,15,21,0,1,1,2,1,5,2,120.2101595,22.9698014
105/10/19,台南市,南區,明德里,住宅,50,2,0,11,11,0,3,3,6,2,27,6,120.200781,22.9710918
105/10/19,台南市,南區,大林里,機關,1,0,5,8,13,0,0,0,0,0,0,0,120.2058311,22.9733919
