日期,區別,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
104/6/23,安南區,理想里,住宅,50,1,3,13,0,1,2,1,6,3
104/6/23,安南區,大安里,住宅,50,1,2,14,0,1,2,1,6,3
104/6/24,安南區,溪心里,住宅,50,3,1,9,0,3,6,2,30,7
104/6/24,安南區,淵中里,住宅,50,2,5,14,0,3,6,2,16,5
104/6/24,安南區,安東里,住宅,50,2,1,16,0,4,8,2,24,6
104/6/25,安南區,幸福里,住宅,50,0,1,8,0,0,0,0,0,0
104/6/25,安南區,淵西里,住宅,50,2,2,16,0,2,4,1,11,4
104/6/26,安南區,安慶里,住宅,50,0,3,8,0,0,0,0,0,0
104/6/26,安南區,安富里,住宅,50,3,0,13,0,3,6,2,23,6
104/6/26,安南區,安慶里,住宅,50,2,2,12,0,2,4,1,14,4
104/6/26,安南區,安富里,住宅,50,3,2,19,1,2,6,2,14,4
104/6/29,安南區,梅花里,住宅,50,1,3,15,0,1,2,1,6,3
104/6/29,安南區,海東里,住宅,50,2,4,10,0,2,4,1,14,4
104/6/29,安南區,溪北里,住宅,75,0,7,22,0,0,0,0,0,0
104/6/3,安南區,溪東里,住宅,50,2,2,9,0,2,4,1,18,5
104/6/3,安南區,淵東里,住宅,50,4,0,10,0,4,8,2,40,8
104/6/3,安南區,溪頂里,住宅,50,3,2,13,0,4,8,2,27,6
104/6/3,安南區,淵中里,住宅,50,4,1,15,0,4,8,2,25,6
104/6/30,安南區,溪心里,住宅,50,1,1,15,0,1,2,1,6,3
104/6/30,安南區,溪心里,住宅,50,2,2,13,0,3,6,2,20,5
104/6/30,安南區,梅花里,住宅,75,0,1,16,0,0,0,0,0,0
104/6/30,安南區,溪頂里,住宅,50,2,2,15,0,2,4,1,12,4
104/6/4,安南區,安富里,住宅,50,2,2,13,0,3,6,2,20,5
104/6/4,安南區,溪心里,住宅,50,4,0,28,0,5,10,3,18,5
104/6/5,安南區,安慶里,住宅,50,3,1,16,0,3,6,2,18,5
104/6/5,安南區,新順里,住宅,50,2,2,11,0,2,4,1,15,5
104/6/5,安南區,安和里,住宅,50,0,3,6,0,0,0,0,0,0
104/6/5,安南區,頂安里,住宅,50,3,2,21,0,5,10,3,22,6
104/6/8,安南區,安西里,住宅,50,0,4,15,0,0,0,0,0,0
104/6/8,安南區,佃東里,住宅,50,3,1,22,0,4,8,2,17,5
104/6/8,安南區,安東里,住宅,50,4,1,14,0,8,16,3,53,9
104/6/8,安南區,佃西里,住宅,50,4,0,29,0,4,8,2,14,4
104/6/9,安南區,鳳凰里,住宅,50,1,1,15,0,1,2,1,6,3
104/6/9,安南區,溪心里,住宅,50,3,2,13,0,3,6,2,20,5
104/6/9,安南區,梅花里,住宅,50,2,1,9,0,2,4,1,20,5
104/6/9,安南區,原佃里,住宅,50,3,1,11,0,3,6,2,25,6
104/7/1,安南區,佃東里,住宅,50,0,2,17,0,0,0,0,0,0
104/7/1,安南區,頂安里,住宅,50,0,3,11,0,0,0,0,0,0
104/7/1,安南區,淵東里,住宅,75,2,2,11,0,2,3,1,15,5
104/7/10,安南區,溪頂里,住宅,108,5,58,21,6,1,6,2,9,3
104/7/10,安南區,溪頂里,住宅,104,3,36,18,4,2,6,2,11,4
104/7/10,安南區,安東里,住宅,50,0,8,27,0,0,0,0,0,0
104/7/12,安南區,安東里,住宅,42,7,46,17,4,4,19,3,13,4
104/7/12,安南區,塭南里,住宅,50,2,0,25,0,2,4,1,8,3
104/7/14,安南區,州北里,住宅,50,3,0,32,0,4,8,2,13,4
104/7/14,安南區,理想里,住宅,50,2,4,9,0,2,4,1,15,5
104/7/14,安南區,溪頂里,空地,100,9,0,31,0,13,13,3,42,9
104/7/15,安南區,溪頂里,住宅,126,10,34,45,6,6,10,3,15,5
104/7/15,安南區,溪頂里,住宅,185,7,50,18,4,5,5,2,13,4
104/7/16,安南區,州北里,住宅,22,0,5,9,0,0,0,0,0,0
104/7/16,安南區,安東里,住宅,50,4,3,27,0,4,8,2,13,4
104/7/17,安南區,安東里,住宅,27,2,8,6,5,0,19,3,36,8
104/7/18,安南區,溪頂里,住宅,85,3,44,11,2,1,4,1,5,2
104/7/18,安南區,溪頂里,住宅,208,2,24,101,1,1,1,1,2,1
104/7/19,安南區,溪北里,住宅,131,2,4,25,1,1,2,1,7,3
104/7/2,安南區,溪頂里,住宅,50,1,10,18,0,1,2,1,4,2
104/7/2,安南區,溪頂里,住宅,50,4,7,21,1,3,8,2,14,4
104/7/20,安南區,溪頂里,住宅,50,1,0,20,0,1,2,1,5,2
104/7/20,安南區,淵西里,住宅,50,1,2,19,0,1,2,1,5,2
104/7/20,安南區,溪頂里,住宅,31,6,12,34,3,3,19,3,13,4
104/7/21,安南區,安順里,住宅,50,2,0,21,0,3,6,2,14,4
104/7/21,安南區,溪北里,住宅,50,2,1,10,0,2,4,1,18,5
104/7/21,安南區,溪北里,住宅,50,0,1,11,0,0,0,0,0,0
104/7/21,安南區,溪北里,住宅,50,2,1,13,0,3,6,2,21,6
104/7/22,安南區,溪北里,住宅,22,1,6,6,1,0,5,2,8,3
104/7/23,安南區,溪北里,住宅,54,1,8,10,1,0,2,1,6,3
104/7/23,安南區,安順里,住宅,44,1,11,17,1,0,2,1,4,2
104/7/23,安南區,鳳凰里,住宅,18,1,4,6,0,1,6,2,10,4
104/7/24,安南區,溪北里,住宅,64,0,5,11,0,0,0,0,0,0
104/7/24,安南區,溪心里,住宅,50,1,2,14,0,1,2,1,6,3
104/7/24,安南區,安順里,住宅,50,0,4,21,0,0,0,0,0,0
104/7/27,安南區,安慶里,住宅,50,1,5,9,1,0,2,1,7,3
104/7/27,安南區,總頭里,住宅,50,2,1,13,0,2,4,1,14,4
104/7/27,安南區,安順里,住宅,34,0,7,8,0,0,0,0,0,0
104/7/27,安南區,溪心里,住宅,22,0,4,4,0,0,0,0,0,0
104/7/27,安南區,總頭里,住宅,50,2,1,13,0,2,4,1,14,4
104/7/27,安南區,安慶里,住宅,50,1,5,9,1,0,2,1,7,3
104/7/28,安南區,溪北里,住宅,50,0,1,5,0,0,0,0,0,0
104/7/28,安南區,鳳凰里,住宅,53,0,6,10,0,0,0,0,0,0
104/7/28,安南區,鳳凰里,住宅,50,2,2,7,0,2,4,1,22,6
104/7/28,安南區,溪北里,住宅,81,0,8,7,0,0,0,0,0,0
104/7/28,安南區,海西里,住宅,50,2,0,28,0,2,4,1,7,3
104/7/28,安南區,新順里,住宅,22,0,4,8,0,0,0,0,0,0
104/7/29,安南區,溪頂里,住宅,50,0,2,9,0,0,0,0,0,0
104/7/29,安南區,新順里,住宅,50,0,0,23,0,0,0,0,0,0
104/7/29,安南區,安慶里,住宅,56,4,16,4,1,4,9,2,25,6
104/7/29,安南區,總頭里,住宅,27,3,3,30,2,9,41,5,33,8
104/7/3,安南區,溪頂里,住宅,102,8,34,37,5,6,11,3,15,5
104/7/30,安南區,安西里,住宅,50,3,0,20,0,3,6,2,15,5
104/7/30,安南區,新順里,住宅,50,2,1,13,0,4,8,2,29,7
104/7/30,安南區,頂安里,住宅,520,1,7,8,0,1,0,1,7,3
104/7/30,安南區,鳳凰里,住宅,14,0,1,3,0,0,0,0,0,0
104/7/30,安南區,安慶里,住宅,13,0,2,2,0,0,0,0,0,0
104/7/30,安南區,海西里,住宅,26,1,9,9,1,1,8,2,11,4
104/7/31,安南區,新順里,住宅,29,0,5,3,0,0,0,0,0,0
104/7/31,安南區,安慶里,住宅,34,1,4,3,0,1,3,1,14,4
104/7/31,安南區,幸福里,住宅,50,2,4,9,1,1,4,1,15,5
104/7/6,安南區,安富里,住宅,50,0,1,9,0,0,0,0,0,0
104/7/6,安南區,原佃里,住宅,50,2,0,22,0,4,8,2,18,5
104/7/6,安南區,溪頂里,住宅,41,1,10,8,0,1,2,1,6,3
104/7/7,安南區,溪頂里,住宅,55,1,3,10,0,1,2,1,8,3
104/7/8,安南區,溪頂里,住宅,60,4,11,19,2,2,7,2,13,4
104/7/9,安南區,溪頂里,空地,100,4,0,34,0,7,7,2,21,6
104/7/9,安南區,溪頂里,住宅,53,7,44,22,5,3,15,3,12,4
104/8/10,安南區,溪東里,住宅,71,4,27,31,3,2,7,2,9,3
104/8/10,安南區,溪東里,住宅,78,3,13,113,2,2,5,2,3,2
104/8/11,安南區,安西里,住宅,37,2,8,16,0,3,8,2,13,4
104/8/11,安南區,溪北里,住宅,98,4,29,29,1,4,5,2,9,3
104/8/12,安南區,安富里,住宅,50,3,4,13,1,3,8,2,24,6
104/8/12,安南區,安富里,住宅,52,2,3,13,0,2,4,1,13,4
104/8/12,安南區,安富里,住宅,50,0,3,12,0,0,0,0,0,0
104/8/13,安南區,安富里,住宅,64,0,21,16,0,0,0,0,0,0
104/8/13,安南區,安富里,住宅,50,1,2,16,1,0,2,1,6,3
104/8/13,安南區,安富里,住宅,50,2,7,11,0,3,6,2,17,5
104/8/13,安南區,安富里,住宅,39,0,30,13,0,0,0,0,0,0
104/8/13,安南區,安富里,住宅,50,0,2,16,0,0,0,0,0,0
104/8/14,安南區,安慶里,住宅,58,0,23,8,0,0,0,0,0,0
104/8/14,安南區,安慶里,住宅,86,3,30,18,1,2,3,1,6,3
104/8/15,安南區,溪頂里,住宅,65,1,30,60,0,1,2,1,1,1
104/8/15,安南區,海東里,住宅,62,1,26,17,1,0,2,1,2,1
104/8/15,安南區,溪北里,住宅,50,0,6,1,0,0,0,0,0,0
104/8/15,安南區,溪北里,住宅,50,0,12,7,0,0,0,0,0,0
104/8/15,安南區,原佃里,市場,50,2,41,22,0,2,4,1,3,2
104/8/15,安南區,溪北里,住宅,53,0,12,7,0,0,0,0,0,0
104/8/16,安南區,溪東里,住宅,74,7,44,56,3,18,28,4,21,6
104/8/16,安南區,溪北里,住宅,50,0,6,1,0,0,0,0,0,0
104/8/16,安南區,溪北里,住宅,50,0,12,7,0,0,0,0,0,0
104/8/16,安南區,溪頂里,住宅,65,1,30,60,0,1,2,1,1,1
104/8/16,安南區,溪東里,住宅,74,1,39,7,0,4,5,2,9,3
104/8/16,安南區,安和里,住宅,36,2,16,32,3,1,11,3,8,3
104/8/17,安南區,頂安里,住宅,50,0,0,11,0,0,0,0,0,0
104/8/18,安南區,海佃里,住宅,68,3,29,13,0,3,4,1,7,3
104/8/18,安南區,海南里,住宅,68,3,21,23,0,3,4,1,7,3
104/8/20,安南區,幸福里,住宅,111,4,64,9,3,3,5,2,8,3
104/8/21,安南區,幸福里,住宅,71,1,40,6,2,0,3,1,4,2
104/8/22,安南區,溪墘里,住宅,82,3,35,9,1,2,4,1,7,3
104/8/22,安南區,安富里,住宅,56,0,26,5,0,0,0,0,0,0
104/8/24,安南區,幸福里,住宅,30,1,5,3,0,1,3,1,13,4
104/8/24,安南區,幸福里,住宅,51,1,8,10,0,1,2,1,6,3
104/8/25,安南區,梅花里,住宅,50,1,2,7,0,1,2,1,11,4
104/8/25,安南區,海西里,住宅,50,1,2,8,0,1,2,1,10,4
104/8/25,安南區,原佃里,住宅,50,1,4,12,0,1,2,1,6,3
104/8/26,安南區,溪頂里,住宅,32,0,6,4,0,0,0,0,0,0
104/8/26,安南區,梅花里,住宅,50,0,8,4,0,0,0,0,0,0
104/8/26,安南區,安慶里,住宅,34,0,12,11,0,0,0,0,0,0
104/8/27,安南區,溪頂里,住宅,50,0,6,8,0,0,0,0,0,0
104/8/28,安南區,溪心里,住宅,50,0,1,8,0,0,0,0,0,0
104/8/28,安南區,大安里,住宅,44,0,5,1,0,0,0,0,0,0
104/8/28,安南區,原佃里,市場,50,0,34,2,0,0,0,0,0,0
104/8/28,安南區,溪頂里,住宅,119,0,11,16,0,0,0,0,0,0
104/8/29,安南區,布袋里,住宅,50,3,0,30,0,5,10,3,17,5
104/8/29,安南區,海西里,住宅,105,2,28,45,0,2,2,1,3,2
104/8/29,安南區,安富里,住宅,84,0,31,5,0,0,0,0,0,0
104/8/3,安南區,安慶里,住宅,45,0,17,15,0,0,0,0,0,0
104/8/3,安南區,淵東里,住宅,94,1,7,17,0,1,1,1,4,2
104/8/3,安南區,淵西里,住宅,50,4,0,21,0,4,8,2,19,5
104/8/3,安南區,安順里,住宅,50,0,0,10,0,0,0,0,0,0
104/8/3,安南區,溪頂里,住宅,115,0,35,5,0,0,0,0,0,0
104/8/31,安南區,安富里,住宅,77,0,41,8,0,0,0,0,0,0
104/8/31,安南區,海東里,住宅,68,3,31,30,4,3,10,3,11,4
104/8/31,安南區,海佃里,住宅,50,2,2,9,0,2,4,1,18,5
104/8/31,安南區,海佃里,住宅,50,0,2,9,0,0,0,0,0,0
104/8/4,安南區,安和里,住宅,50,0,1,6,0,0,0,0,0,0
104/8/4,安南區,鳳凰里,住宅,51,0,4,9,0,0,0,0,0,0
104/8/4,安南區,溪頂里,住宅,50,0,0,6,0,0,0,0,0,0
104/8/6,安南區,溪北里,住宅,50,0,1,3,0,0,0,0,0,0
104/8/6,安南區,溪北里,住宅,50,0,1,4,0,0,0,0,0,0
104/8/6,安南區,鳳凰里,住宅,50,0,2,6,0,0,0,0,0,0
104/8/6,安南區,溪頂里,住宅,66,2,12,5,1,2,5,2,18,5
104/8/6,安南區,溪東里,住宅,50,0,5,20,0,0,0,0,0,0
104/8/6,安南區,安和里,住宅,50,3,0,7,0,5,10,3,71,9
104/8/7,安南區,淵東里,住宅,50,0,1,8,0,0,0,0,0,0
104/8/7,安南區,梅花里,住宅,50,0,0,8,0,0,0,0,0,0
104/8/7,安南區,幸福里,住宅,50,0,2,9,0,0,0,0,0,0
104/8/7,安南區,梅花里,住宅,50,0,0,8,0,0,0,0,0,0
104/8/7,安南區,淵東里,住宅,50,0,1,8,0,0,0,0,0,0
104/9/1,安南區,海佃里,住宅,75,2,8,9,0,2,3,1,12,4
104/9/10,安南區,海佃里,住宅,53,0,2,3,0,0,0,0,0,0
104/9/15,安南區,溪東里,住宅,51,0,1,5,0,0,0,0,0,0
104/9/16,安南區,海佃里,住宅,215,4,41,12,5,0,2,1,9,3
104/9/16,安南區,海佃里,住宅,206,3,44,12,1,2,1,1,5,2
104/9/20,安南區,溪墘里,住宅,320,3,89,11,3,0,1,1,3,2
104/9/20,安南區,溪北里,住宅,277,5,53,6,4,1,2,1,8,3
104/9/21,安南區,海南里,住宅,50,0,8,1,0,0,0,0,0,0
104/9/22,安南區,溪墘里,住宅,83,2,29,11,2,0,2,1,5,2
104/9/8,安南區,安富里,住宅,51,0,1,6,0,0,0,0,0,0
104/9/9,安南區,幸福里,住宅,52,0,5,2,0,0,0,0,0,0
104/9/9,安南區,幸福里,住宅,52,0,5,2,0,0,0,0,0,0
104/1/10,安平區,平安里,住宅,50,0,2,12,0,0,0,0,0,0
104/1/13,安平區,海頭里,住宅,50,0,4,12,0,0,0,0,0,0
104/1/15,安平區,億載里,住宅,50,1,1,9,0,1,2,1,10,4
104/1/21,安平區,文平里,住宅,50,0,3,8,0,0,0,0,0,0
104/1/26,安平區,建平里,住宅,50,0,2,9,0,0,0,0,0,0
104/1/5,安平區,育平里,住宅,50,0,3,13,0,0,0,0,0,0
104/2/10,安平區,建平里,住宅,50,0,0,13,0,0,0,0,0,0
104/2/13,安平區,建平里,住宅,50,0,0,12,0,0,0,0,0,0
104/2/14,安平區,億載里,住宅,50,0,0,18,0,0,0,0,0,0
104/2/16,安平區,文平里,住宅,50,0,1,12,0,0,0,0,0,0
104/2/17,安平區,育平里,住宅,50,0,1,13,0,0,0,0,0,0
104/2/4,安平區,國平里,住宅,50,0,1,13,0,0,0,0,0,0
104/2/6,安平區,華平里,住宅,50,0,2,16,0,0,0,0,0,0
104/3/10,安平區,石門里,住宅,50,0,2,5,0,0,0,0,0,0
104/3/10,安平區,海頭里,住宅,50,0,1,7,0,0,0,0,0,0
104/3/11,安平區,西門里,住宅,50,1,6,4,0,1,2,1,10,4
104/3/11,安平區,港仔里,住宅,50,0,5,6,0,0,0,0,0,0
104/3/12,安平區,文平里,住宅,50,0,2,6,0,0,0,0,0,0
104/3/12,安平區,金城里,住宅,50,0,2,5,0,0,0,0,0,0
104/3/13,安平區,國平里,住宅,50,0,1,5,0,0,0,0,0,0
104/3/13,安平區,育平里,住宅,50,1,2,5,0,1,2,1,14,4
104/3/14,安平區,港仔里,住宅,50,1,0,14,0,1,2,1,7,3
104/3/16,安平區,西門里,住宅,50,0,1,10,0,0,0,0,0,0
104/3/16,安平區,怡平里,住宅,50,1,2,7,0,1,2,1,11,4
104/3/16,安平區,文平里,住宅,50,0,1,6,0,0,0,0,0,0
104/3/17,安平區,建平里,住宅,50,0,2,11,0,0,0,0,0,0
104/3/17,安平區,億載里,住宅,50,1,1,7,0,1,2,1,13,4
104/3/18,安平區,西門里,住宅,50,0,1,9,0,0,0,0,0,0
104/3/18,安平區,海頭里,住宅,50,1,2,9,0,1,2,1,9,3
104/3/19,安平區,國平里,住宅,50,0,0,10,0,0,0,0,0,0
104/3/19,安平區,國平里,住宅,50,0,1,7,0,0,0,0,0,0
104/3/19,安平區,平通里,住宅,50,1,3,7,0,1,2,1,10,4
104/3/2,安平區,文平里,住宅,50,0,3,5,0,0,0,0,0,0
104/3/20,安平區,平安里,住宅,50,0,1,6,0,0,0,0,0,0
104/3/20,安平區,石門里,住宅,50,0,2,6,0,0,0,0,0,0
104/3/23,安平區,億載里,住宅,50,1,1,6,0,1,2,1,14,4
104/3/23,安平區,金城里,住宅,50,0,0,13,0,0,0,0,0,0
104/3/24,安平區,國平里,住宅,50,0,1,12,0,0,0,0,0,0
104/3/24,安平區,育平里,住宅,50,1,3,9,0,1,2,1,8,3
104/3/25,安平區,建平里,住宅,50,0,0,9,0,0,0,0,0,0
104/3/25,安平區,怡平里,住宅,50,0,2,5,0,0,0,0,0,0
104/3/26,安平區,華平里,住宅,50,0,1,6,0,0,0,0,0,0
104/3/26,安平區,平通里,住宅,50,0,1,7,0,0,0,0,0,0
104/3/27,安平區,平安里,住宅,50,0,0,9,0,0,0,0,0,0
104/3/3,安平區,平通里,住宅,50,0,0,10,0,0,0,0,0,0
104/3/3,安平區,國平里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/3,安平區,育平里,住宅,50,0,0,10,0,0,0,0,0,0
104/3/30,安平區,石門里,住宅,50,0,1,6,0,0,0,0,0,0
104/3/30,安平區,海頭里,住宅,50,1,2,9,0,2,4,1,18,5
104/3/31,安平區,港仔里,住宅,50,0,1,8,0,0,0,0,0,0
104/3/31,安平區,西門里,住宅,50,0,1,7,0,0,0,0,0,0
104/3/4,安平區,金城里,住宅,50,0,0,12,0,0,0,0,0,0
104/3/4,安平區,億載里,住宅,50,0,2,7,0,0,0,0,0,0
104/3/4,安平區,港仔里,住宅,50,0,3,5,0,0,0,0,0,0
104/3/5,安平區,建平里,住宅,50,0,2,7,0,0,0,0,0,0
104/3/5,安平區,怡平里,住宅,50,0,1,8,0,0,0,0,0,0
104/3/6,安平區,華平里,住宅,50,0,0,8,0,0,0,0,0,0
104/3/6,安平區,平通里,住宅,50,0,2,8,0,0,0,0,0,0
104/3/9,安平區,文平里,住宅,50,0,1,10,0,0,0,0,0,0
104/3/9,安平區,漁光里,住宅,50,2,0,16,0,2,4,1,13,4
104/3/9,安平區,平安里,住宅,50,0,0,8,0,0,0,0,0,0
104/4/1,安平區,建平里,住宅,50,0,0,10,0,0,0,0,0,0
104/4/1,安平區,文平里,住宅,50,0,1,8,0,0,0,0,0,0
104/4/1,安平區,國平里,住宅,50,0,1,6,0,0,0,0,0,0
104/4/10,安平區,石門里,住宅,50,1,0,7,0,1,2,1,14,4
104/4/10,安平區,西門里,住宅,50,0,1,7,0,0,0,0,0,0
104/4/11,安平區,金城里,住宅,50,1,3,22,1,0,2,1,4,2
104/4/13,安平區,建平里,住宅,50,1,1,17,0,1,2,1,6,3
104/4/13,安平區,金城里,住宅,50,0,0,13,0,0,0,0,0,0
104/4/14,安平區,金城里,住宅,50,0,0,8,0,0,0,0,0,0
104/4/14,安平區,海頭里,住宅,51,0,5,8,0,0,0,0,0,0
104/4/14,安平區,金城里,住宅,50,0,2,8,0,0,0,0,0,0
104/4/15,安平區,國平里,住宅,50,0,1,6,0,0,0,0,0,0
104/4/15,安平區,港仔里,住宅,50,1,0,11,0,2,4,1,18,5
104/4/16,安平區,國平里,住宅,50,0,2,6,0,0,0,0,0,0
104/4/16,安平區,育平里,住宅,50,0,2,5,0,0,0,0,0,0
104/4/16,安平區,億載里,住宅,50,0,2,6,0,0,0,0,0,0
104/4/17,安平區,海頭里,住宅,53,6,5,11,1,6,13,3,44,9
104/4/17,安平區,建平里,住宅,50,2,1,12,0,2,4,1,15,5
104/4/2,安平區,育平里,住宅,50,0,1,9,0,0,0,0,0,0
104/4/2,安平區,億載里,住宅,50,0,2,6,0,0,0,0,0,0
104/4/2,安平區,育平里,住宅,50,0,0,11,0,0,0,0,0,0
104/4/20,安平區,華平里,住宅,50,0,1,6,0,0,0,0,0,0
104/4/20,安平區,怡平里,住宅,50,1,0,6,0,1,2,1,17,5
104/4/22,安平區,平通里,住宅,50,0,0,18,0,0,0,0,0,0
104/4/22,安平區,海頭里,住宅,50,4,1,19,0,4,8,2,20,5
104/4/23,安平區,平安里,住宅,50,0,1,5,0,0,0,0,0,0
104/4/23,安平區,石門里,住宅,50,0,1,7,0,0,0,0,0,0
104/4/24,安平區,西門里,住宅,50,1,2,7,0,1,2,1,11,4
104/4/24,安平區,港仔里,住宅,50,0,1,9,0,0,0,0,0,0
104/4/27,安平區,文平里,住宅,50,1,1,9,0,3,6,2,30,7
104/4/27,安平區,國平里,住宅,50,1,0,7,0,1,2,1,14,4
104/4/28,安平區,海頭里,住宅,50,1,1,11,0,1,2,1,8,3
104/4/28,安平區,育平里,住宅,50,0,1,7,0,0,0,0,0,0
104/4/28,安平區,億載里,住宅,50,0,2,7,0,0,0,0,0,0
104/4/29,安平區,怡平里,住宅,50,0,1,6,0,0,0,0,0,0
104/4/29,安平區,港仔里,住宅,50,0,1,8,0,0,0,0,0,0
104/4/30,安平區,華平里,住宅,50,0,1,7,0,0,0,0,0,0
104/4/30,安平區,金城里,住宅,50,1,0,9,0,1,2,1,11,4
104/4/7,安平區,文平里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/7,安平區,建平里,住宅,50,0,1,5,0,0,0,0,0,0
104/4/7,安平區,怡平里,住宅,50,0,1,7,0,0,0,0,0,0
104/4/8,安平區,華平里,住宅,50,0,3,4,0,0,0,0,0,0
104/4/8,安平區,平通里,住宅,50,0,1,5,0,0,0,0,0,0
104/4/9,安平區,漁光里,住宅,50,0,1,10,0,0,0,0,0,0
104/4/9,安平區,平安里,住宅,50,0,0,6,0,0,0,0,0,0
104/5/1,安平區,億載里,住宅,50,0,0,9,0,0,0,0,0,0
104/5/11,安平區,海頭里,住宅,50,0,0,6,0,0,0,0,0,0
104/5/11,安平區,平安里,住宅,50,0,1,13,0,0,0,0,0,0
104/5/11,安平區,石門里,住宅,50,1,0,7,0,1,2,1,14,4
104/5/12,安平區,海頭里,住宅,50,0,0,11,0,0,0,0,0,0
104/5/13,安平區,育平里,住宅,50,0,0,4,0,0,0,0,0,0
104/5/13,安平區,億載里,住宅,50,1,0,12,0,1,2,1,8,3
104/5/13,安平區,港仔里,住宅,50,2,0,10,0,2,4,1,20,5
104/5/14,安平區,文平里,住宅,50,1,0,8,0,1,2,1,13,4
104/5/14,安平區,國平里,住宅,50,1,2,7,0,2,4,1,22,6
104/5/15,安平區,育平里,住宅,50,0,2,4,0,0,0,0,0,0
104/5/18,安平區,西門里,住宅,50,0,5,5,0,0,0,0,0,0
104/5/18,安平區,建平里,住宅,50,0,2,7,0,0,0,0,0,0
104/5/19,安平區,平安里,住宅,50,0,0,8,0,0,0,0,0,0
104/5/19,安平區,平安里,住宅,50,2,1,7,0,2,4,1,25,6
104/5/19,安平區,怡平里,住宅,50,1,3,7,0,1,2,1,10,4
104/5/2,安平區,國平里,住宅,50,0,0,10,0,0,0,0,0,0
104/5/20,安平區,華平里,住宅,50,2,2,7,0,2,4,1,22,6
104/5/20,安平區,平通里,住宅,50,1,2,6,0,1,2,1,13,4
104/5/21,安平區,石門里,住宅,50,0,1,10,0,0,0,0,0,0
104/5/22,安平區,海頭里,住宅,50,0,0,12,0,0,0,0,0,0
104/5/22,安平區,平通里,住宅,50,3,0,16,0,3,6,2,19,5
104/5/29,安平區,港仔里,住宅,50,1,4,7,1,0,2,1,9,3
104/5/4,安平區,文平里,住宅,50,0,2,5,0,0,0,0,0,0
104/5/4,安平區,國平里,住宅,50,0,1,5,0,0,0,0,0,0
104/5/5,安平區,育平里,住宅,50,0,1,6,0,0,0,0,0,0
104/5/5,安平區,億載里,住宅,50,1,0,10,0,1,2,1,10,4
104/5/6,安平區,文平里,住宅,50,0,0,8,0,0,0,0,0,0
104/5/6,安平區,建平里,住宅,50,1,0,7,0,1,2,1,14,4
104/5/6,安平區,怡平里,住宅,50,0,2,6,0,0,0,0,0,0
104/5/7,安平區,華平里,住宅,50,0,2,10,0,0,0,0,0,0
104/5/7,安平區,平通里,住宅,50,2,0,7,0,2,4,1,29,7
104/5/8,安平區,漁光里,住宅,50,3,3,15,0,3,6,2,17,5
104/5/8,安平區,金城里,住宅,50,0,1,5,0,0,0,0,0,0
104/6/1,安平區,文平里,住宅,50,0,1,9,0,0,0,0,0,0
104/6/1,安平區,國平里,住宅,50,1,1,6,0,1,2,1,14,4
104/6/10,安平區,育平里,住宅,50,0,1,4,0,0,0,0,0,0
104/6/10,安平區,億載里,住宅,50,1,1,7,0,1,2,1,13,4
104/6/10,安平區,育平里,住宅,50,0,1,4,0,0,0,0,0,0
104/6/11,安平區,港仔里,住宅,50,1,2,5,0,1,2,1,14,4
104/6/11,安平區,西門里,住宅,50,1,4,4,1,0,2,1,13,4
104/6/12,安平區,文平里,住宅,51,2,0,13,0,3,6,2,23,6
104/6/13,安平區,怡平里,住宅,50,0,0,7,0,0,0,0,0,0
104/6/15,安平區,國平里,住宅,50,1,1,5,0,1,2,1,17,5
104/6/15,安平區,建平里,住宅,50,1,0,9,0,2,4,1,22,6
104/6/16,安平區,怡平里,住宅,50,0,3,7,0,0,0,0,0,0
104/6/16,安平區,華平里,住宅,50,0,0,8,0,0,0,0,0,0
104/6/17,安平區,港仔里,住宅,50,0,0,4,0,0,0,0,0,0
104/6/17,安平區,平通里,住宅,50,2,1,7,1,1,4,1,25,6
104/6/17,安平區,平安里,住宅,50,0,1,5,0,0,0,0,0,0
104/6/18,安平區,石門里,住宅,50,1,1,10,0,1,2,1,9,3
104/6/2,安平區,建平里,住宅,50,0,1,8,0,0,0,0,0,0
104/6/2,安平區,育平里,住宅,50,2,1,8,0,2,4,1,22,6
104/6/2,安平區,億載里,住宅,50,3,0,11,0,4,8,2,36,8
104/6/22,安平區,海頭里,住宅,50,2,1,6,0,2,4,1,29,7
104/6/22,安平區,港仔里,住宅,50,2,2,8,0,2,4,1,20,5
104/6/23,安平區,億載里,住宅,50,0,0,5,0,0,0,0,0,0
104/6/23,安平區,西門里,住宅,50,1,2,7,1,0,2,1,11,4
104/6/23,安平區,金城里,住宅,50,0,0,7,0,0,0,0,0,0
104/6/24,安平區,文平里,住宅,50,0,2,5,0,0,0,0,0,0
104/6/24,安平區,國平里,住宅,50,2,2,7,0,2,4,1,22,6
104/6/25,安平區,育平里,住宅,50,2,2,9,1,1,4,1,18,5
104/6/25,安平區,億載里,住宅,50,0,0,8,0,0,0,0,0,0
104/6/26,安平區,建平里,住宅,50,1,0,11,0,1,2,1,9,3
104/6/29,安平區,怡平里,住宅,50,0,0,7,0,0,0,0,0,0
104/6/29,安平區,華平里,住宅,50,0,2,6,0,0,0,0,0,0
