日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/21,臺南市,楠西區,密枝里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.2034456,120.5163949
2017/11/20,臺南市,左鎮區,光和里,地區,50,0,0,4,4,0,0,0,0,0,0,0,23.0645624,120.3752561
2017/11/22,臺南市,左鎮區,中正里,地區,50,2,12,11,23,0,2,2,4,1,9,3,23.0679769,120.409835
2017/11/21,臺南市,六甲區,菁埔里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2326984,120.3031871
2017/11/22,臺南市,六甲區,甲東里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2279056,120.3637277
2017/11/20,臺南市,官田區,隆田里,住宅,53,0,2,14,16,0,0,0,0,0,0,0,23.1894045,120.3176041
2017/11/23,臺南市,官田區,渡頭里,住宅,53,0,0,23,23,0,0,0,0,0,0,0,23.167207,120.3464333
2017/11/22,臺南市,佳里區,通興里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.1417249,120.161817
2017/11/21,臺南市,西港區,慶安里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,23.129077,120.1964522
2017/11/21,臺南市,七股區,玉成里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.1424124,120.1329474
2017/11/21,臺南市,北門區,仁里里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.2449178,120.1372782
2017/11/20,臺南市,學甲區,秀昌里,住宅,51,0,0,11,11,0,0,0,0,0,0,0,23.2487919,120.1762494
2017/11/21,臺南市,新營區,忠政里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.315579,120.314
2017/11/21,臺南市,新營區,新北里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.3142169,120.3046289
2017/11/23,臺南市,白河區,白河里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3439043,120.4170377
2017/11/23,臺南市,白河區,詔安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3954488,120.4141567
2017/11/23,臺南市,白河區,詔安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.3954488,120.4141567
